Time,e_0,e`_1,q_0,q_4,dq_0,dq_4,dqr_0,dqr_1,dqd_0,dqd_1,ddqd_0,ddqd_1,tau_0,tau_4,Fext_0,Fext_1,N_hat_1,N_hat_2
14.893, -0.00214001, 0.0129292, 1.52038, -1.5731, 0.119179, -0.315513, 0.0855656, -0.308303, 0.117039, -0.302584, -0.288738, 0.226815, 5.60576, -2.00512, -0.575639, 0.531805, 5.91646, -2.36976
14.894, -0.00238877, 0.00925494, 1.52091, -1.57449, 0.119179, -0.311596, 0.085332, -0.308078, 0.11679, -0.302341, -0.248758, 0.242926, 5.59517, -1.98013, -0.575639, 0.531805, 5.90712, -2.3264
14.895, -0.00443901, -0.00734172, 1.52171, -1.57652, 0.120398, -0.294859, 0.084519, -0.307956, 0.115959, -0.3022, -0.831026, 0.140483, 5.51031, -2.69929, -0.575639, 0.531805, 5.83251, -2.36258
14.896, -0.00432893, -0.0140987, 1.52206, -1.57736, 0.119789, -0.288093, 0.0840358, -0.307964, 0.11546, -0.302191, -0.499527, 0.00911314, 5.52797, -2.80028, -0.575639, 0.531805, 5.84962, -2.42979
14.897, -0.00609391, -0.0212853, 1.52277, -1.57904, 0.120398, -0.28097, 0.0829001, -0.308045, 0.114304, -0.302256, -1.15537, -0.0644315, 5.40116, -2.93543, -0.575639, 0.531805, 5.73163, -2.52902
14.898, -0.00476505, -0.0164501, 1.5233, -1.58022, 0.11796, -0.285956, 0.0818099, -0.308211, 0.113195, -0.302406, -1.10958, -0.150302, 5.39461, -2.9875, -0.575639, 0.531805, 5.71843, -2.60526
14.899, -0.00337584, -0.0130526, 1.52364, -1.58115, 0.116436, -0.289161, 0.0816896, -0.308036, 0.11306, -0.302213, -0.134823, 0.19251, 5.48725, -3.0275, -0.575639, 0.531805, 5.80413, -2.66224
14.9, -0.00163657, 0.00277546, 1.52432, -1.58289, 0.113997, -0.30483, 0.0810078, -0.307894, 0.112361, -0.302054, -0.699167, 0.159226, 5.44781, -2.3358, -0.575639, 0.531805, 5.756, -2.64968
14.901, 0.00162711, 0.0177334, 1.52488, -1.58446, 0.110644, -0.31943, 0.0809329, -0.307555, 0.112272, -0.301697, -0.0891862, 0.357488, 6.11311, -2.17331, -0.575639, 0.531805, 5.80498, -2.56196
14.902, 0.00133928, 0.0243461, 1.52534, -1.58571, 0.110644, -0.32584, 0.0806604, -0.307369, 0.111984, -0.301494, -0.287833, 0.202664, 6.11082, -2.03159, -0.575639, 0.531805, 5.80412, -2.4533
14.903, -6.73132e-05, 0.0206192, 1.52586, -1.58733, 0.112473, -0.321567, 0.0810945, -0.306842, 0.112406, -0.300948, 0.422245, 0.546465, 5.49931, -1.94383, -0.575639, 0.531805, 5.79964, -2.34691
14.904, -0.000640064, 0.0124372, 1.52657, -1.5893, 0.112778, -0.31302, 0.0808419, -0.306495, 0.112138, -0.300583, -0.267945, 0.364583, 5.49827, -1.93401, -0.575639, 0.531805, 5.80147, -2.2962
14.905, 0.00231531, 0.0105356, 1.52735, -1.5914, 0.10912, -0.310884, 0.0801572, -0.306277, 0.111436, -0.300348, -0.702289, 0.235067, 6.08776, -1.89809, -0.575639, 0.531805, 5.77618, -2.25077
14.906, 0.00468275, 0.00699517, 1.52777, -1.59268, 0.106987, -0.306966, 0.0804039, -0.305918, 0.11167, -0.299971, 0.233797, 0.376787, 6.16127, -1.87958, -0.575639, 0.531805, 5.83786, -2.21456
14.907, 0.00695101, 0.0026716, 1.52833, -1.59428, 0.104548, -0.302337, 0.0802519, -0.305632, 0.111499, -0.299665, -0.170184, 0.305845, 6.20504, -1.89081, -0.537405, 0.559098, 5.87029, -2.20416
14.908, 0.00678882, 0.00153128, 1.52885, -1.59578, 0.104548, -0.300912, 0.0801079, -0.305367, 0.111337, -0.299381, -0.162186, 0.28412, 6.23613, -1.88988, -0.537405, 0.559098, 5.90218, -2.19753
14.909, 0.00438323, -0.00159714, 1.52929, -1.59692, 0.106377, -0.297708, 0.0795513, -0.305309, 0.11076, -0.299305, -0.576759, 0.0765662, 6.2173, -2.51684, -0.537405, 0.559098, 5.89538, -2.20885
14.91, 0.00492138, -0.00727512, 1.52991, -1.59876, 0.105768, -0.291654, 0.0794976, -0.304953, 0.110689, -0.298929, -0.0714603, 0.375883, 6.27218, -2.57214, -0.537405, 0.559098, 5.94758, -2.23577
14.911, -0.000937554, -0.0104101, 1.53057, -1.60044, 0.110644, -0.288449, 0.0785378, -0.304901, 0.109707, -0.298859, -0.982048, 0.0700401, 5.55555, -2.64265, -0.537405, 0.559098, 5.86024, -2.2906
14.912, -0.00298276, -0.00530985, 1.53136, -1.6025, 0.111559, -0.293434, 0.07743, -0.304804, 0.108576, -0.298744, -1.13079, 0.114682, 5.50553, -2.64087, -0.537405, 0.559098, 5.82044, -2.31432
14.913, 0.00293822, 0.0114195, 1.53232, -1.60519, 0.104853, -0.309815, 0.0766667, -0.304475, 0.107791, -0.298396, -0.784738, 0.348304, 6.2038, -1.89872, -0.537405, 0.559098, 5.88911, -2.25581
14.914, 0.00591599, 0.0131539, 1.53283, -1.60675, 0.101805, -0.31124, 0.0766142, -0.304183, 0.107721, -0.298086, -0.0702936, 0.310009, 6.29982, -1.83024, -0.537405, 0.559098, 5.97024, -2.196
14.915, 0.0068894, 0.012425, 1.53333, -1.60831, 0.100891, -0.310171, 0.0766903, -0.303863, 0.10778, -0.297746, 0.0589982, 0.339368, 6.3376, -1.7756, -0.537405, 0.559098, 6.00315, -2.13772
14.916, 0.00404975, -0.00215287, 1.53415, -1.61073, 0.103329, -0.295215, 0.0763087, -0.303503, 0.107379, -0.297368, -0.401208, 0.378754, 6.32666, -2.45721, -0.537405, 0.559098, 6.00642, -2.14644
14.917, 0.00105777, -0.0120137, 1.53458, -1.6119, 0.105768, -0.285244, 0.0757754, -0.30341, 0.106825, -0.297257, -0.553529, 0.11024, 6.30366, -2.56819, -0.537405, 0.559098, 5.99837, -2.20813
14.918, 0.00210702, -0.0168928, 1.53511, -1.61332, 0.103939, -0.280258, 0.0750172, -0.30332, 0.106046, -0.297151, -0.779589, 0.106434, 6.29245, -2.67075, -0.537405, 0.559098, 5.98191, -2.28629
14.919, 0.00297793, -0.0121478, 1.53572, -1.61497, 0.10211, -0.284888, 0.0740816, -0.303222, 0.105088, -0.297035, -0.957925, 0.115616, 6.28383, -2.7029, -0.537405, 0.559098, 5.96894, -2.34216
14.92, 0.00250635, -0.000962002, 1.53615, -1.61618, 0.10211, -0.295927, 0.0736298, -0.303092, 0.104616, -0.296889, -0.471577, 0.146357, 6.35309, -2.65067, -0.537405, 0.559098, 6.04056, -2.34586
14.921, 0.00123038, 0.0063183, 1.53654, -1.61733, 0.103024, -0.303049, 0.0732875, -0.302951, 0.104255, -0.296731, -0.361553, 0.158109, 6.36055, -1.98466, -0.537405, 0.559098, 6.0544, -2.31625
14.922, -2.34193e-05, 0.0146913, 1.53697, -1.61859, 0.103939, -0.31124, 0.0729673, -0.302786, 0.103915, -0.296548, -0.339383, 0.182528, 5.75547, -1.87422, -0.537405, 0.559098, 6.05558, -2.24767
14.923, -0.00186769, 0.0198529, 1.53737, -1.61979, 0.105463, -0.316225, 0.072666, -0.302626, 0.103595, -0.296372, -0.32024, 0.176045, 5.73856, -1.75665, -0.537405, 0.559098, 6.0479, -2.1559
14.924, -0.00311158, 0.0150078, 1.53772, -1.62081, 0.106377, -0.31124, 0.0723556, -0.302503, 0.103266, -0.296232, -0.329481, 0.140449, 5.71718, -1.71209, -0.537405, 0.559098, 6.03274, -2.08713
14.925, -0.00152244, 0.00772468, 1.53824, -1.62234, 0.104244, -0.303761, 0.0718312, -0.302324, 0.102721, -0.296037, -0.544495, 0.19514, 5.70124, -1.71178, -0.537405, 0.559098, 6.00885, -2.0504
14.926, -0.000464871, 0.00430965, 1.53864, -1.6235, 0.102719, -0.3002, 0.0713928, -0.302195, 0.102255, -0.295891, -0.466458, 0.146071, 5.71124, -1.70975, -0.477582, 0.567026, 6.01356, -2.0313
14.927, -0.00181373, -0.00728646, 1.53916, -1.62496, 0.103329, -0.288449, 0.070683, -0.302057, 0.101515, -0.295735, -0.739243, 0.155497, 5.66738, -2.40123, -0.477582, 0.567026, 5.97645, -2.06479
14.928, -0.00070535, -0.0142959, 1.53958, -1.62614, 0.1015, -0.281326, 0.0699918, -0.301962, 0.100795, -0.295622, -0.720458, 0.112765, 5.67195, -2.503, -0.477582, 0.567026, 5.97548, -2.13153
14.929, -0.0020569, -0.017051, 1.53997, -1.62721, 0.10211, -0.278478, 0.0692791, -0.301885, 0.100053, -0.295529, -0.741938, 0.0937228, 5.65292, -2.59581, -0.477582, 0.567026, 5.9632, -2.21056
14.93, -0.00194875, -0.0018765, 1.54069, -1.62925, 0.100891, -0.293434, 0.0681992, -0.301684, 0.0989419, -0.295311, -1.11107, 0.217944, 5.58657, -2.52607, -0.477582, 0.567026, 5.89632, -2.21669
14.931, -0.00452442, 0.0115986, 1.5415, -1.63164, 0.102415, -0.30661, 0.0671783, -0.301403, 0.0978903, -0.295012, -1.05164, 0.299038, 5.56374, -1.80294, -0.477582, 0.567026, 5.88636, -2.16093
14.932, -0.00404908, 0.0230049, 1.54231, -1.63415, 0.101195, -0.31765, 0.0664637, -0.301053, 0.0971464, -0.294645, -0.74389, 0.366879, 5.59394, -1.63784, -0.477582, 0.567026, 5.91418, -2.05284
14.933, -0.00227645, 0.0151404, 1.54303, -1.63637, 0.098757, -0.309459, 0.0658267, -0.300745, 0.0964806, -0.294319, -0.665811, 0.326043, 5.60153, -1.60845, -0.477582, 0.567026, 5.91292, -1.98415
14.934, -0.00115043, 0.0032069, 1.5434, -1.63753, 0.097233, -0.297351, 0.0654562, -0.300587, 0.0960825, -0.294145, -0.398009, 0.174233, 5.6264, -1.65665, -0.477582, 0.567026, 5.93215, -1.97269
14.935, 8.75901e-05, -0.00801335, 1.54383, -1.6388, 0.0954041, -0.285956, 0.0648937, -0.300428, 0.0954917, -0.293969, -0.590811, 0.175252, 6.21635, -2.3497, -0.477582, 0.567026, 5.91591, -2.00964
14.936, 0.0004043, -0.0189116, 1.54419, -1.63987, 0.0944897, -0.274917, 0.0643244, -0.300303, 0.094894, -0.293828, -0.597707, 0.14113, 6.21902, -2.49208, -0.477582, 0.567026, 5.917, -2.09753
14.937, -0.00160329, -0.0191171, 1.54461, -1.64108, 0.0957089, -0.27456, 0.0635652, -0.300168, 0.0941057, -0.293677, -0.78837, 0.150626, 5.57899, -2.58109, -0.477582, 0.567026, 5.88701, -2.18552
14.938, -0.00417189, -0.0172033, 1.54497, -1.64213, 0.0975378, -0.276341, 0.0628543, -0.300051, 0.0933659, -0.293544, -0.739764, 0.133299, 5.55311, -2.65112, -0.477582, 0.567026, 5.87397, -2.26511
14.939, -0.00843743, -0.0120749, 1.54539, -1.6433, 0.100891, -0.281326, 0.0619713, -0.299924, 0.0924532, -0.293401, -0.912674, 0.142845, 5.46909, -2.68089, -0.477582, 0.567026, 5.81128, -2.32052
14.94, -0.00840776, -0.00295228, 1.54598, -1.645, 0.0996714, -0.290229, 0.0608128, -0.29972, 0.0912637, -0.293181, -1.18956, 0.219853, 5.3834, -2.64711, -0.477582, 0.567026, 5.72544, -2.33234
14.941, -0.00861428, 0.00360447, 1.54629, -1.64595, 0.0993666, -0.296639, 0.060329, -0.299588, 0.0907523, -0.293035, -0.511324, 0.146786, 5.43769, -1.999, -0.477582, 0.567026, 5.78077, -2.31703
14.942, -0.00744765, 0.0130513, 1.5467, -1.64719, 0.0975378, -0.305898, 0.059695, -0.299416, 0.0900901, -0.292847, -0.662198, 0.187974, 5.39417, -1.8906, -0.477582, 0.567026, 5.73141, -2.25586
14.943, -0.00707585, 0.0136257, 1.54712, -1.64854, 0.0966234, -0.306254, 0.05918, -0.299213, 0.0895475, -0.292628, -0.542622, 0.218338, 5.37514, -1.82419, -0.477582, 0.567026, 5.71052, -2.19231
14.944, -0.00663513, 0.00393515, 1.54769, -1.65032, 0.0954041, -0.296283, 0.0584302, -0.298949, 0.088769, -0.292348, -0.778502, 0.280478, 5.32102, -1.85301, -0.477582, 0.567026, 5.65419, -2.17269
14.945, -0.00627169, -0.00643195, 1.54835, -1.65237, 0.0938801, -0.2856, 0.0573002, -0.298648, 0.0876084, -0.292032, -1.16059, 0.31618, 5.23499, -2.53343, -0.477582, 0.567026, 5.56635, -2.20127
14.946, -0.0062105, -0.00869623, 1.54882, -1.65379, 0.0929657, -0.283107, 0.0564853, -0.298437, 0.0867552, -0.291803, -0.85323, 0.228488, 5.25608, -2.58687, -0.409251, 0.578558, 5.58713, -2.24339
14.947, -0.00423751, -0.00454194, 1.54927, -1.65521, 0.0902224, -0.287024, 0.0557528, -0.298217, 0.0859849, -0.291566, -0.770254, 0.237089, 5.2572, -2.58665, -0.409251, 0.578558, 5.57839, -2.26394
14.948, -0.00341694, 0.00358768, 1.5498, -1.65694, 0.0886984, -0.294859, 0.0550867, -0.297938, 0.0852815, -0.291271, -0.703457, 0.295207, 5.25336, -1.92781, -0.409251, 0.578558, 5.57045, -2.24575
14.949, -0.00303201, 0.0200264, 1.55049, -1.65935, 0.087784, -0.310884, 0.0545936, -0.297542, 0.084752, -0.290857, -0.529489, 0.413832, 5.25847, -1.74981, -0.409251, 0.578558, 5.57363, -2.14993
14.95, -0.00247484, 0.0167941, 1.55103, -1.66126, 0.0868696, -0.307322, 0.0542719, -0.29723, 0.0843947, -0.290528, -0.35725, 0.328718, 5.26224, -1.69123, -0.409251, 0.578558, 5.57462, -2.0752
14.951, -0.00424401, -0.00550731, 1.55192, -1.66414, 0.0871744, -0.284531, 0.0528485, -0.296758, 0.0829304, -0.290039, -1.46437, 0.489638, 5.07595, -2.42285, -0.409251, 0.578558, 5.39717, -2.09531
14.952, -0.00430721, -0.0109013, 1.55242, -1.66587, 0.0865648, -0.278834, 0.0522126, -0.296471, 0.0822576, -0.289735, -0.672811, 0.303767, 5.18721, -2.50558, -0.409251, 0.578558, 5.50875, -2.15108
14.953, -0.00314653, -0.0124835, 1.55275, -1.66693, 0.0847359, -0.277053, 0.0515813, -0.296288, 0.0815894, -0.289537, -0.668148, 0.198294, 5.17893, -2.57332, -0.409251, 0.578558, 5.49466, -2.2109
14.954, 0.00251451, -0.00415508, 1.55357, -1.66975, 0.0780302, -0.284888, 0.0505753, -0.295811, 0.0805447, -0.289043, -1.04469, 0.494056, 5.76793, -2.54173, -0.409251, 0.578558, 5.45535, -2.22095
14.955, 0.00436175, 0.00286121, 1.55396, -1.67119, 0.0758966, -0.291654, 0.0503237, -0.295577, 0.0802583, -0.288792, -0.28639, 0.250216, 5.87781, -1.90083, -0.409251, 0.578558, 5.556, -2.21514
14.956, 0.00458524, 0.00484304, 1.55427, -1.67239, 0.0755918, -0.293434, 0.050276, -0.295391, 0.080177, -0.288591, -0.0813154, 0.201275, 5.90711, -1.8696, -0.409251, 0.578558, 5.58418, -2.19381
14.957, 0.00520685, 0.00427668, 1.55448, -1.67327, 0.0749822, -0.292722, 0.0503211, -0.29526, 0.080189, -0.288445, 0.0119909, 0.145867, 5.93547, -1.85372, -0.409251, 0.578558, 5.60944, -2.1751
14.958, 0.00270282, -0.00651663, 1.55487, -1.6747, 0.0771158, -0.281683, 0.0499856, -0.29503, 0.0798186, -0.288199, -0.370384, 0.24608, 5.9229, -2.5356, -0.409251, 0.578558, 5.60939, -2.20302
14.959, 0.000833319, -0.0109941, 1.5551, -1.67551, 0.0786398, -0.277053, 0.0496747, -0.294893, 0.0794732, -0.288047, -0.345477, 0.151903, 5.91888, -2.61046, -0.409251, 0.578558, 5.61472, -2.2555
14.96, 0.00129995, -0.0164854, 1.55542, -1.67664, 0.0777254, -0.271355, 0.049262, -0.294701, 0.0790254, -0.287841, -0.447782, 0.206526, 5.92039, -2.71261, -0.409251, 0.578558, 5.61389, -2.33019
14.961, -0.00180139, -0.00446674, 1.55582, -1.67794, 0.0798591, -0.283107, 0.0483318, -0.294449, 0.0780577, -0.287574, -0.967707, 0.267025, 5.23723, -2.67139, -0.409251, 0.578558, 5.54624, -2.34905
14.962, -0.00234602, 0.00434193, 1.55622, -1.67938, 0.0798591, -0.291654, 0.0478225, -0.294202, 0.077513, -0.287312, -0.544627, 0.262039, 5.27489, -2.00729, -0.409251, 0.578558, 5.58662, -2.329
14.963, -0.000543767, 0.0130812, 1.55652, -1.68062, 0.0780302, -0.3002, 0.0478286, -0.294024, 0.0774865, -0.287119, -0.0265808, 0.192648, 5.30678, -1.90485, -0.409251, 0.578558, 5.6095, -2.27025
14.964, -0.00230741, 0.0168007, 1.55675, -1.6815, 0.0795543, -0.303761, 0.04763, -0.293882, 0.0772468, -0.286961, -0.23961, 0.15838, 5.28167, -1.80956, -0.352336, 0.589513, 5.59321, -2.19356
14.965, -0.00442905, 0.0184416, 1.55708, -1.68278, 0.0813831, -0.305186, 0.0473785, -0.293681, 0.076954, -0.286744, -0.292808, 0.216511, 5.24787, -1.71537, -0.352336, 0.589513, 5.57001, -2.10757
14.966, -0.00485917, 0.014736, 1.55739, -1.68393, 0.0813831, -0.301269, 0.0469901, -0.293486, 0.0765239, -0.286533, -0.430123, 0.211618, 5.21474, -1.66624, -0.352336, 0.589513, 5.53904, -2.03991
14.967, -0.00787072, 0.00755898, 1.55781, -1.68541, 0.0835167, -0.29379, 0.046156, -0.293201, 0.075646, -0.286231, -0.877907, 0.301235, 5.11673, -1.66535, -0.352336, 0.589513, 5.45608, -2.00314
14.968, -0.00803398, 0.000689819, 1.55816, -1.68659, 0.0829071, -0.286668, 0.0454263, -0.292964, 0.0748731, -0.285978, -0.77288, 0.253031, 5.09253, -1.69762, -0.352336, 0.589513, 5.43269, -2.00107
14.969, -0.00676887, -0.0103398, 1.55864, -1.68824, 0.0804687, -0.275273, 0.0442981, -0.292614, 0.0736998, -0.285612, -1.17333, 0.365919, 5.00819, -2.39725, -0.352336, 0.589513, 5.34204, -2.04555
14.97, -0.000278891, -0.019194, 1.55917, -1.69014, 0.0728485, -0.266014, 0.0432126, -0.292226, 0.0725696, -0.285208, -1.13016, 0.404578, 5.04688, -2.52814, -0.352336, 0.589513, 5.34828, -2.13218
14.971, 0.00198603, -0.0172045, 1.55945, -1.69116, 0.0701053, -0.267794, 0.0427756, -0.292033, 0.0720913, -0.284999, -0.478328, 0.208958, 5.74864, -2.60224, -0.352336, 0.589513, 5.43871, -2.21623
14.972, 0.00337044, -0.00911779, 1.55979, -1.69252, 0.0682764, -0.275629, 0.0423722, -0.291796, 0.0716469, -0.284747, -0.444428, 0.252333, 5.77368, -2.6025, -0.352336, 0.589513, 5.45682, -2.25691
14.973, 0.00209873, -0.000636301, 1.56021, -1.69425, 0.0691909, -0.283819, 0.0420553, -0.29152, 0.0712896, -0.284456, -0.357291, 0.290967, 5.78269, -2.56179, -0.352336, 0.589513, 5.4722, -2.25861
14.974, -0.000142839, 0.0128679, 1.56069, -1.69623, 0.0710197, -0.296995, 0.0416832, -0.291208, 0.0708769, -0.284127, -0.412734, 0.328186, 5.1672, -1.83398, -0.352336, 0.589513, 5.46791, -2.19832
14.975, -0.0024906, 0.0214669, 1.56129, -1.69874, 0.0728485, -0.305186, 0.0412054, -0.290815, 0.0703579, -0.283719, -0.51893, 0.408465, 5.13577, -1.6901, -0.352336, 0.589513, 5.44822, -2.09741
14.976, 0.00254172, 0.00763248, 1.56191, -1.70139, 0.067362, -0.290941, 0.0407919, -0.290421, 0.0699037, -0.283309, -0.454178, 0.409939, 5.77769, -1.72421, -0.352336, 0.589513, 5.46498, -2.06237
14.977, -1.69091e-05, -0.00371815, 1.56245, -1.70364, 0.0691909, -0.27919, 0.0401041, -0.290035, 0.069174, -0.282908, -0.729796, 0.400981, 5.13875, -2.39814, -0.352336, 0.589513, 5.43883, -2.07955
14.978, -0.00622861, -0.0181787, 1.56302, -1.70577, 0.0740678, -0.264233, 0.0388142, -0.289555, 0.0678391, -0.282412, -1.33481, 0.496063, 4.98386, -2.55009, -0.352336, 0.589513, 5.31501, -2.1592
14.979, -0.00829729, -0.0181577, 1.56339, -1.7071, 0.0749822, -0.263877, 0.0377038, -0.289193, 0.0666849, -0.282035, -1.15427, 0.377144, 4.97007, -2.63696, -0.352336, 0.589513, 5.31156, -2.24619
14.98, -0.00501169, -0.00370236, 1.56397, -1.70926, 0.0701053, -0.277765, 0.0361584, -0.288642, 0.0650936, -0.281468, -1.59129, 0.567026, 4.87516, -2.57415, -0.352336, 0.589513, 5.20022, -2.25564
14.981, 0.000713687, 0.00270077, 1.56438, -1.71099, 0.0637044, -0.283819, 0.035533, -0.288311, 0.064418, -0.281118, -0.675541, 0.349269, 5.66285, -1.93752, -0.277267, 0.61392, 5.35928, -2.25102
14.982, 0.00314431, 0.00805617, 1.56492, -1.71353, 0.0609611, -0.288805, 0.0352685, -0.287959, 0.0641054, -0.280749, -0.312631, 0.369865, 5.71795, -1.87299, -0.277267, 0.61392, 5.40223, -2.21327
14.983, 0.000155681, 0.0136923, 1.56536, -1.71561, 0.0637044, -0.294146, 0.0350708, -0.287682, 0.06386, -0.280454, -0.245375, 0.294497, 5.70675, -1.78406, -0.277267, 0.61392, 5.40598, -2.15252
14.984, -0.00195722, 0.0131453, 1.56555, -1.71649, 0.0655332, -0.293434, 0.0348345, -0.287533, 0.063576, -0.280289, -0.28407, 0.165212, 5.08529, -1.72932, -0.277267, 0.61392, 5.39508, -2.09504
14.985, -0.0042791, 0.0119669, 1.56582, -1.71768, 0.067362, -0.29201, 0.03439, -0.287304, 0.0630829, -0.280043, -0.493047, 0.246043, 5.04064, -1.67869, -0.277267, 0.61392, 5.36204, -2.03852
14.986, -0.00403085, 0.00729479, 1.56616, -1.71913, 0.0664476, -0.287024, 0.033773, -0.287008, 0.0624168, -0.279729, -0.666162, 0.313417, 5.00753, -1.66699, -0.277267, 0.61392, 5.32768, -2.00346
14.987, -0.00174927, 0.00299388, 1.56648, -1.72048, 0.0633996, -0.282395, 0.0330561, -0.286696, 0.0616503, -0.279401, -0.766478, 0.328509, 4.99979, -1.67434, -0.277267, 0.61392, 5.30853, -1.98931
14.988, 0.00131762, -0.00626672, 1.5669, -1.72244, 0.0597419, -0.27278, 0.0325139, -0.286359, 0.0610595, -0.279047, -0.590781, 0.354356, 5.63952, -2.34848, -0.277267, 0.61392, 5.33293, -2.01715
14.989, -0.000368, -0.0162284, 1.56728, -1.72409, 0.0606563, -0.262453, 0.0317919, -0.28601, 0.0602883, -0.278681, -0.771199, 0.36549, 5.01036, -2.47203, -0.277267, 0.61392, 5.3122, -2.0909
14.99, -0.00443312, -0.0191485, 1.56752, -1.72508, 0.0640092, -0.259248, 0.0311285, -0.285742, 0.0595761, -0.278396, -0.712256, 0.284905, 4.97626, -2.57633, -0.277267, 0.61392, 5.29843, -2.1806
14.991, -0.00764727, -0.0148166, 1.56784, -1.72639, 0.0661428, -0.263165, 0.0300984, -0.285344, 0.0584955, -0.277982, -1.08051, 0.414643, 4.87565, -2.61835, -0.277267, 0.61392, 5.21389, -2.24427
14.992, -0.00838558, -0.00585522, 1.56817, -1.72773, 0.065838, -0.271712, 0.0291053, -0.284946, 0.0574524, -0.277567, -1.04312, 0.414795, 4.83981, -2.60004, -0.277267, 0.61392, 5.18174, -2.27076
14.993, -0.00982194, 0.00517213, 1.56845, -1.7289, 0.0664476, -0.282395, 0.0283274, -0.284619, 0.0566257, -0.277223, -0.826748, 0.344069, 4.81767, -1.92332, -0.277267, 0.61392, 5.16678, -2.24918
14.994, -0.00556062, 0.0126857, 1.56877, -1.73024, 0.0612659, -0.289517, 0.0274561, -0.284244, 0.0557053, -0.276831, -0.920368, 0.391335, 4.80146, -1.82623, -0.277267, 0.61392, 5.12927, -2.18966
14.995, -0.00218954, 0.0118842, 1.56911, -1.73202, 0.0576083, -0.288449, 0.0272153, -0.283993, 0.0554187, -0.276564, -0.28659, 0.266898, 4.86567, -1.77925, -0.277267, 0.61392, 5.17662, -2.13867
14.996, 0.00135864, 0.0032698, 1.56943, -1.7337, 0.0536458, -0.279546, 0.0268472, -0.28372, 0.0550044, -0.276276, -0.414291, 0.288307, 5.48264, -1.80677, -0.277267, 0.61392, 5.17585, -2.12312
14.997, 0.00173975, -0.0102726, 1.56981, -1.73563, 0.0527314, -0.265658, 0.0263606, -0.28339, 0.0544711, -0.27593, -0.53331, 0.3459, 5.48388, -2.51977, -0.277267, 0.61392, 5.17518, -2.1684
14.998, -0.00135384, -0.0217056, 1.57009, -1.73693, 0.0551698, -0.253906, 0.0257526, -0.283087, 0.053816, -0.275612, -0.655143, 0.318604, 4.85117, -2.67679, -0.277267, 0.61392, 5.15794, -2.26828
14.999, -0.00180187, -0.0257726, 1.57025, -1.73768, 0.0551698, -0.249633, 0.0253505, -0.282896, 0.0533679, -0.275405, -0.448029, 0.206271, 4.85785, -2.81775, -0.277267, 0.61392, 5.16686, -2.38891
15, -0.000972193, -0.0190517, 1.57047, -1.73871, 0.0536458, -0.256043, 0.0247091, -0.282605, 0.0526736, -0.275094, -0.694352, 0.310965, 4.83623, -2.86836, -0.214951, 0.648607, 5.14109, -2.47312
15.001, 0.00123979, -0.00450843, 1.57075, -1.74012, 0.0509025, -0.270287, 0.0242297, -0.282325, 0.0521423, -0.274796, -0.531265, 0.298879, 5.46799, -2.8163, -0.214951, 0.648607, 5.16179, -2.49376
15.002, 0.00528707, 0.0106787, 1.57105, -1.74184, 0.0466353, -0.285244, 0.0240599, -0.282114, 0.0519223, -0.274565, -0.219997, 0.230496, 5.53106, -2.09303, -0.214951, 0.648607, 5.20462, -2.44642
15.003, 0.005238, 0.0106964, 1.57105, -1.74184, 0.0466353, -0.285244, 0.0240599, -0.282114, 0.0518732, -0.274547, -0.0490741, 0.0177001, 5.55942, -2.04758, -0.214951, 0.648607, 5.23323, -2.40106
15.004, 0.00671345, 0.0250615, 1.5714, -1.74411, 0.045416, -0.299488, 0.0243635, -0.282011, 0.0521295, -0.274427, 0.256227, 0.120788, 5.59498, -1.85943, -0.214951, 0.648607, 5.26141, -2.28472
