Time,e_0,e_1,s_0,s_1,k1_0,k1_1,q_0,q_4,dq_0,dq_4,dqr_0,dqr_1,dqd_0,dqd_1,ddqd_0,ddqd_1,tau_0,tau_4,Fext_0,Fext_1
16.065, -0.0419166, 0.0206803, -0.163254, -0.0113804, 45, 200, 1.58226, -1.90878, -0.00914417, -0.235744, -0.0539605, -0.230277, -0.0510608, -0.215064, -1.40837, 1.09648, -3.73103, -1.17156, 1.0804, 0.284811
16.066, -0.0441007, 0.00110463, -0.168985, -0.0196204, 45, 200, 1.58218, -1.91075, -0.00914417, -0.214378, -0.0560013, -0.228476, -0.0532449, -0.213273, -2.18416, 1.79086, -4.11724, -1.35278, 1.0804, 0.284811
16.067, -0.0445121, -0.00951803, -0.172943, -0.0281109, 45, 200, 1.58214, -1.91159, -0.00975378, -0.202982, -0.0568855, -0.227688, -0.0542659, -0.2125, -1.02101, 0.772842, -4.01516, -1.5618, 1.0804, 0.284811
16.068, -0.0445112, -0.0228138, -0.176486, -0.0390163, 45, 200, 1.58208, -1.91273, -0.010973, -0.188738, -0.0579668, -0.226725, -0.0554842, -0.211552, -1.21827, 0.948568, -4.19192, -1.72863, 1.0804, 0.284811
16.069, -0.0444363, -0.026641, -0.179953, -0.0454117, 45, 200, 1.58198, -1.9142, -0.012497, -0.183752, -0.0592786, -0.225554, -0.0569333, -0.210394, -1.44913, 1.15834, -4.36434, -1.8151, 1.0804, 0.284811
16.07, -0.0440667, -0.0233283, -0.183113, -0.0480397, 45, 200, 1.58187, -1.91572, -0.0143259, -0.185889, -0.0606013, -0.224365, -0.0583925, -0.209217, -1.4592, 1.17605, -4.47217, -1.84782, 1.0804, 0.284811
16.071, -0.0426506, -0.0293972, -0.185182, -0.0557068, 45, 200, 1.58173, -1.91733, -0.0170691, -0.178767, -0.0617934, -0.223299, -0.0597197, -0.208164, -1.32717, 1.05334, -4.51296, -1.94944, 1.0804, 0.284811
16.072, -0.041512, -0.0292739, -0.187499, -0.060268, 45, 200, 1.58164, -1.91823, -0.0188979, -0.178411, -0.0623525, -0.222804, -0.0604099, -0.207685, -0.69024, 0.479338, -4.45247, -2.01031, 1.0804, 0.284811
16.073, -0.0403334, -0.0298212, -0.189743, -0.0651936, 45, 200, 1.58158, -1.91875, -0.020422, -0.177699, -0.0625693, -0.222622, -0.0607554, -0.20752, -0.345467, 0.165005, -4.45579, -2.07296, 1.0804, 0.284811
16.074, -0.0390181, -0.0249714, -0.191813, -0.0671502, 45, 200, 1.5814, -1.9202, -0.0225556, -0.181972, -0.0632573, -0.222031, -0.0615737, -0.206943, -0.818295, 0.57649, -4.62431, -2.09172, 1.0804, 0.284811
16.075, -0.038545, -0.0166113, -0.194715, -0.0667945, 45, 200, 1.58127, -1.92136, -0.0237748, -0.189806, -0.0638744, -0.22149, -0.0623199, -0.206418, -0.746187, 0.525651, -4.70317, -2.08321, 1.0804, 0.284811
16.076, -0.0376831, -0.0143131, -0.197201, -0.0692869, 45, 200, 1.58119, -1.92191, -0.0249941, -0.191943, -0.0640962, -0.221304, -0.0626772, -0.206256, -0.357303, 0.161568, -4.70305, -2.11441, 1.08807, 0.191101
16.077, -0.0357351, -0.0143993, -0.198538, -0.0729793, 45, 200, 1.58106, -1.92287, -0.0274325, -0.191587, -0.0644513, -0.221011, -0.0631676, -0.205986, -0.490423, 0.269889, -4.77409, -2.15813, 1.08807, 0.191101
16.078, -0.0340027, -0.0145742, -0.200038, -0.0767307, 45, 200, 1.58092, -1.92382, -0.0295661, -0.191231, -0.0647185, -0.220806, -0.0635689, -0.205805, -0.401268, 0.181213, -4.80192, -2.20359, 1.08807, 0.191101
16.079, -0.0314366, -0.0124679, -0.200618, -0.0791554, 45, 200, 1.58079, -1.92456, -0.0323094, -0.193367, -0.0647634, -0.220811, -0.063746, -0.205835, -0.177131, -0.0303563, -4.76644, -2.23212, 1.08807, 0.191101
16.08, -0.0292527, -0.00389451, -0.201508, -0.0772281, 45, 200, 1.58061, -1.92557, -0.0347478, -0.201914, -0.064886, -0.22076, -0.0640005, -0.205809, -0.254494, 0.0267541, -4.80364, -2.19696, 1.08807, 0.191101
16.081, -0.0241895, 0.0211563, -0.199323, -0.0605511, 45, 200, 1.58028, -1.92753, -0.0402343, -0.226842, -0.0651775, -0.220614, -0.0644239, -0.205685, -0.423368, 0.123165, -4.72814, -1.91053, 1.08807, 0.191101
16.082, -0.0216214, 0.0370048, -0.199535, -0.0476182, 45, 200, 1.57995, -1.92942, -0.0432824, -0.242511, -0.0655262, -0.220411, -0.0649038, -0.205506, -0.479897, 0.179665, -4.7247, -1.74018, 1.08807, 0.191101
16.083, -0.0175109, 0.0506528, -0.198015, -0.0352267, 45, 200, 1.57953, -1.93172, -0.0478545, -0.256043, -0.0658575, -0.220273, -0.0653653, -0.20539, -0.461576, 0.115848, -4.63364, -1.57034, 1.08807, 0.191101
16.084, -0.0173388, 0.0547244, -0.200431, -0.027489, 45, 200, 1.57925, -1.93325, -0.0484641, -0.25996, -0.0661657, -0.220096, -0.0658029, -0.205236, -0.437597, 0.154359, -4.70665, -1.45969, 1.08807, 0.191101
16.085, -0.0174131, 0.0544804, -0.203097, -0.021925, 45, 200, 1.579, -1.93456, -0.0487689, -0.259604, -0.0664166, -0.219961, -0.066182, -0.205123, -0.379096, 0.1121, -4.78466, -1.3774, 1.08807, 0.191101
16.086, -0.0179662, 0.0519914, -0.20627, -0.0175754, 45, 200, 1.5788, -1.93554, -0.0484641, -0.257111, -0.066538, -0.219935, -0.0664303, -0.20512, -0.248241, 0.00382119, -4.86921, -1.3106, 1.08807, 0.191101
16.087, -0.0187765, 0.0454965, -0.209739, -0.0154779, 45, 200, 1.57862, -1.93659, -0.0481593, -0.250345, -0.0669161, -0.219643, -0.0669358, -0.204848, -0.505501, 0.271211, -5.05078, -1.27839, 1.08807, 0.191101
16.088, -0.0200099, 0.0380936, -0.21369, -0.014141, 45, 200, 1.57842, -1.93759, -0.0472449, -0.242867, -0.0671094, -0.219546, -0.0672548, -0.204773, -0.319034, 0.0753761, -5.15356, -1.26272, 1.08807, 0.191101
16.089, -0.0208098, 0.0301216, -0.217242, -0.0134665, 45, 200, 1.57815, -1.93899, -0.0469401, -0.234676, -0.0674786, -0.219306, -0.0677498, -0.204555, -0.495025, 0.218481, -5.31762, -1.25709, 1.08807, 0.191101
16.09, -0.0198143, 0.0265678, -0.21895, -0.0107697, 45, 200, 1.57801, -1.93967, -0.0481593, -0.231115, -0.0675786, -0.219277, -0.0679736, -0.204547, -0.223771, 0.00726316, -5.31407, -1.21131, 1.08807, 0.191101
16.091, -0.0182427, 0.0212124, -0.220009, -0.00929749, 45, 200, 1.57776, -1.94081, -0.0499881, -0.225773, -0.0677126, -0.219269, -0.0682308, -0.204561, -0.257233, -0.0136832, -5.35016, -1.18771, 1.08807, 0.191101
16.092, -0.017544, 0.0176158, -0.221908, -0.00719403, 45, 200, 1.57756, -1.94174, -0.0509025, -0.222212, -0.0678061, -0.219283, -0.0684465, -0.204597, -0.2157, -0.0355753, -5.40417, -1.14659, 1.08807, 0.191101
16.093, -0.0173266, 0.0063774, -0.224278, -0.0100332, 45, 200, 1.5773, -1.94281, -0.0512073, -0.211173, -0.0677726, -0.21946, -0.068534, -0.204796, -0.0874203, -0.198971, -5.45751, -1.22771, 1.08807, 0.191101
16.094, -0.0151683, -0.00281477, -0.224592, -0.0167473, 45, 200, 1.5771, -1.9436, -0.053341, -0.20227, -0.0676283, -0.219727, -0.0685093, -0.205085, 0.0246424, -0.289431, -5.43169, -1.42698, 1.08807, 0.191101
16.095, -0.0137659, -0.0118549, -0.225585, -0.0246881, 45, 200, 1.57687, -1.9444, -0.0545602, -0.193724, -0.0673164, -0.22019, -0.0683261, -0.205578, 0.183233, -0.493468, -5.42232, -1.57671, 1.10586, 0.093577
16.096, -0.0122768, -0.0185285, -0.226402, -0.0319955, 45, 200, 1.5766, -1.94536, -0.0557794, -0.18767, -0.066919, -0.220778, -0.0680562, -0.206198, 0.269847, -0.619728, -5.41987, -1.6936, 1.10586, 0.093577
16.097, -0.0113939, -0.0230358, -0.227768, -0.0385188, 45, 200, 1.57638, -1.94606, -0.056389, -0.183752, -0.0665189, -0.221337, -0.0677829, -0.206788, 0.27334, -0.590113, -5.4602, -1.78843, 1.10586, 0.093577
16.098, -0.00858015, -0.0269271, -0.227, -0.0449623, 45, 200, 1.57619, -1.9466, -0.0588275, -0.180547, -0.0660181, -0.221992, -0.0674076, -0.207475, 0.375265, -0.686296, -5.38418, -1.87803, 1.10586, 0.093577
16.099, -0.00516066, -0.034409, -0.225308, -0.0535873, 45, 200, 1.57596, -1.94732, -0.0618755, -0.173781, -0.0655218, -0.222677, -0.0670362, -0.20819, 0.371434, -0.715858, -5.27626, -1.99241, 1.10586, 0.093577
16.1, -0.000385853, -0.0485591, -0.221261, -0.0661513, 45, 200, 1.57546, -1.94865, -0.0652284, -0.161674, -0.0639811, -0.224682, -0.0656142, -0.210233, 1.42195, -2.0424, -4.71134, -2.15917, 1.10586, 0.093577
16.101, 0.00626144, -0.0527203, -0.21277, -0.0738632, 45, 200, 1.57511, -1.94945, -0.0707149, -0.159181, -0.0627008, -0.226316, -0.0644534, -0.211901, 1.1608, -1.66845, -3.95634, -2.24785, 1.10586, 0.093577
16.102, 0.00800927, -0.0501799, -0.209021, -0.0781214, 45, 200, 1.57461, -1.95059, -0.0707149, -0.164166, -0.0608373, -0.228722, -0.0627056, -0.214346, 1.74782, -2.44513, -3.68589, -2.30284, 1.10586, 0.093577
16.103, 0.00960492, -0.0410535, -0.205299, -0.0787203, 45, 200, 1.57419, -1.95159, -0.0710197, -0.175206, -0.0594291, -0.230599, -0.0614148, -0.216259, 1.29085, -1.91294, -3.6535, -2.305, 1.10586, 0.093577
16.104, 0.00735963, -0.0269242, -0.2056, -0.0761397, 45, 200, 1.57357, -1.95326, -0.067362, -0.191587, -0.0579008, -0.232814, -0.0600024, -0.218511, 1.41238, -2.25179, -3.68185, -2.27399, 1.10586, 0.093577
16.105, 0.00492577, -0.0164953, -0.206333, -0.0747395, 45, 200, 1.57304, -1.95485, -0.064314, -0.203339, -0.0571675, -0.234104, -0.0593882, -0.219834, 0.614196, -1.32268, -3.93917, -2.24544, 1.10586, 0.093577
16.106, 0.00132096, -0.00152351, -0.208841, -0.0689782, 45, 200, 1.57255, -1.95653, -0.0606563, -0.219007, -0.0569935, -0.234773, -0.0593353, -0.220531, 0.0528581, -0.697037, -4.27984, -2.14826, 1.10586, 0.093577
16.107, -0.00254232, 0.00828154, -0.214069, -0.0610407, 45, 200, 1.57231, -1.95739, -0.0569986, -0.228978, -0.0570774, -0.234913, -0.059541, -0.220697, -0.205617, -0.16601, -5.05088, -1.98427, 1.10586, 0.093577
16.108, -0.00606349, 0.0155485, -0.219414, -0.0536623, 45, 200, 1.5721, -1.95836, -0.0542554, -0.235744, -0.0577315, -0.23439, -0.0603189, -0.220196, -0.777919, 0.500854, -5.452, -1.88209, 1.10586, 0.093577
16.109, -0.00691389, 0.0179836, -0.22217, -0.0485142, 45, 200, 1.57194, -1.95905, -0.0539506, -0.237881, -0.0581552, -0.234069, -0.0608645, -0.219897, -0.545593, 0.298501, -5.51699, -1.8191, 1.10586, 0.093577
16.11, -0.00719082, 0.0215803, -0.224377, -0.0425385, 45, 200, 1.57149, -1.96095, -0.054865, -0.24073, -0.0592222, -0.2333, -0.0620558, -0.21915, -1.19135, 0.747831, -5.73975, -1.73769, 1.10586, 0.093577
16.111, -0.00690754, 0.0215677, -0.225998, -0.0383695, 45, 200, 1.57128, -1.96195, -0.0560842, -0.240018, -0.0600358, -0.23258, -0.0629918, -0.21845, -0.935947, 0.699608, -5.74093, -1.68512, 1.10586, 0.093577
16.112, -0.00561603, 0.0260105, -0.226484, -0.0317018, 45, 200, 1.57099, -1.96316, -0.0582179, -0.243935, -0.0607567, -0.232034, -0.0638339, -0.217925, -0.842126, 0.52552, -5.7229, -1.59242, 1.10586, 0.093577
16.113, -0.00213056, 0.0289331, -0.224285, -0.0256339, 45, 200, 1.57068, -1.96438, -0.0624851, -0.246428, -0.0614107, -0.231573, -0.0646157, -0.217495, -0.781808, 0.429867, -5.55272, -1.50396, 1.09775, -0.010571
16.114, -0.00231444, 0.0286645, -0.225791, -0.0211777, 45, 200, 1.57037, -1.96561, -0.0630948, -0.245716, -0.062077, -0.2311, -0.0654092, -0.217051, -0.793494, 0.443678, -5.62308, -1.43683, 1.09775, -0.010571
16.115, 0.000494401, 0.0301089, -0.222192, -0.0157881, 45, 200, 1.56991, -1.96729, -0.0667524, -0.246784, -0.0627992, -0.230694, -0.066258, -0.216675, -0.848821, 0.375974, -5.08006, -1.34769, 1.09775, -0.010571
16.116, 0.00206054, 0.0222502, -0.219353, -0.0155027, 45, 200, 1.56937, -1.9692, -0.0691909, -0.238593, -0.0635457, -0.230332, -0.0671303, -0.216343, -0.872304, 0.331832, -4.9022, -1.35172, 1.09775, -0.010571
16.117, 0.00395218, 0.0119093, -0.21588, -0.0172503, 45, 200, 1.56886, -1.97086, -0.0716293, -0.228266, -0.0639691, -0.230314, -0.0676771, -0.216357, -0.546804, -0.013661, -4.66436, -1.39837, 1.09775, -0.010571
16.118, 0.00289351, 0.00452757, -0.215514, -0.0184603, 45, 200, 1.56859, -1.97177, -0.0710197, -0.220788, -0.0642959, -0.230188, -0.0681262, -0.21626, -0.449065, 0.0965344, -4.67568, -1.43359, 1.09775, -0.010571
16.119, 0.00229075, 0.00201865, -0.214798, -0.017819, 45, 200, 1.56838, -1.97243, -0.0707149, -0.218295, -0.0644731, -0.230173, -0.0684241, -0.216276, -0.297955, -0.0161445, -4.65761, -1.43381, 1.09775, -0.010571
16.12, 0.000513971, -0.0117236, -0.215774, -0.0280983, 45, 200, 1.56803, -1.97348, -0.0691909, -0.204763, -0.0646061, -0.230352, -0.0686769, -0.216487, -0.252746, -0.21013, -4.78227, -1.67476, 1.09775, -0.010571
16.121, -0.00211188, -0.0253217, -0.219683, -0.0393062, 45, 200, 1.56755, -1.97486, -0.0667524, -0.191587, -0.0646748, -0.230742, -0.0688643, -0.216909, -0.187405, -0.422055, -5.33498, -1.84708, 1.09775, -0.010571
16.122, -0.00373044, -0.0322712, -0.222853, -0.0475608, 45, 200, 1.56722, -1.97579, -0.0652284, -0.184821, -0.0646517, -0.230894, -0.0689588, -0.217092, -0.0945314, -0.183331, -5.46966, -1.9583, 1.09775, -0.010571
16.123, -0.00351583, -0.0275807, -0.224159, -0.0497445, 45, 200, 1.5667, -1.97727, -0.0655332, -0.18945, -0.0646252, -0.230804, -0.069049, -0.217031, -0.0902006, 0.061009, -5.5067, -1.98303, 1.09775, -0.010571
16.124, -0.00404324, -0.0267602, -0.226279, -0.0538204, 45, 200, 1.56637, -1.97821, -0.0652284, -0.190162, -0.0647311, -0.230667, -0.0692716, -0.216923, -0.222605, 0.108343, -5.6208, -2.03443, 1.09775, -0.010571
16.125, -0.00497107, -0.0283673, -0.228914, -0.0591996, 45, 200, 1.56604, -1.97918, -0.0646188, -0.188382, -0.0649328, -0.230466, -0.0695898, -0.216749, -0.318215, 0.173392, -5.74915, -2.10193, 1.09775, -0.010571
16.126, -0.0040194, -0.0278757, -0.229552, -0.0635017, 45, 200, 1.56572, -1.98011, -0.065838, -0.188738, -0.0650848, -0.230302, -0.0698574, -0.216614, -0.267554, 0.135541, -5.73752, -2.15486, 1.09775, -0.010571
16.127, -0.00396344, -0.0277673, -0.231079, -0.0679896, 45, 200, 1.56547, -1.98083, -0.0661428, -0.188738, -0.0652189, -0.230166, -0.0701062, -0.216505, -0.248841, 0.108372, -5.78398, -2.20932, 1.09775, -0.010571
16.128, -0.0027246, -0.0275016, -0.231236, -0.0723843, 45, 200, 1.56525, -1.98138, -0.067362, -0.189094, -0.0650864, -0.230227, -0.0700866, -0.216596, 0.0196154, -0.0903803, -5.69761, -2.26311, 1.09775, -0.010571
16.129, -0.000255527, -0.023447, -0.229402, -0.0746483, 45, 200, 1.5649, -1.98235, -0.0701053, -0.193011, -0.065247, -0.230063, -0.0703608, -0.216458, -0.274179, 0.137327, -5.54889, -2.28661, 1.09775, -0.010571
16.13, 0.00110081, -0.0167669, -0.227013, -0.0751452, 45, 200, 1.56463, -1.98317, -0.0719341, -0.199421, -0.0656056, -0.229766, -0.0708333, -0.216188, -0.472499, 0.270181, -5.16837, -2.28791, 1.09775, -0.010571
16.131, 0.00361319, -0.0145238, -0.222966, -0.0776829, 45, 200, 1.56426, -1.98417, -0.0746774, -0.201558, -0.0657245, -0.229633, -0.0710642, -0.216082, -0.230865, 0.106382, -4.89134, -2.3176, 1.09775, -0.010571
16.132, 0.00391025, -0.0120979, -0.221093, -0.079913, 45, 200, 1.56395, -1.98495, -0.0749822, -0.204051, -0.065622, -0.229672, -0.0710719, -0.216149, -0.00774383, -0.0668023, -4.78579, -2.34322, 1.09775, -0.010571
16.133, 0.00390897, -0.0137362, -0.219519, -0.0843247, 45, 200, 1.56357, -1.98596, -0.075287, -0.20227, -0.06581, -0.229495, -0.071378, -0.216006, -0.306092, 0.142266, -4.80707, -2.39477, 1.08455, -0.112012
16.134, 0.00184759, -0.00809737, -0.220354, -0.0845168, 45, 200, 1.56336, -1.98663, -0.0737629, -0.207612, -0.0662289, -0.229163, -0.0719154, -0.215709, -0.537354, 0.297147, -4.97073, -2.39033, 1.08455, -0.112012
16.135, -0.00140762, -0.00318245, -0.22473, -0.0842655, 45, 200, 1.56308, -1.98743, -0.0710197, -0.212241, -0.0666232, -0.228844, -0.0724273, -0.215424, -0.511955, 0.285495, -5.61952, -2.37873, 1.08455, -0.112012
16.136, -0.00174681, 0.00397118, -0.226273, -0.0783133, 45, 200, 1.56278, -1.98832, -0.0713245, -0.219007, -0.0671495, -0.228423, -0.0730713, -0.215036, -0.644, 0.387551, -5.73831, -2.24773, 1.08455, -0.112012
16.137, -0.00212404, 0.016853, -0.227936, -0.0680251, 45, 200, 1.56249, -1.98919, -0.0716293, -0.231471, -0.0677144, -0.227972, -0.0737533, -0.214618, -0.682035, 0.417941, -5.84087, -2.11117, 1.08455, -0.112012
16.138, -0.00402626, 0.0252143, -0.231429, -0.0594429, 45, 200, 1.56222, -1.99019, -0.0710197, -0.238949, -0.0688875, -0.227059, -0.075046, -0.213735, -1.2926, 0.883009, -6.1677, -2.00071, 1.08455, -0.112012
16.139, -0.00101911, 0.0384463, -0.229428, -0.0477544, 45, 200, 1.5617, -1.99185, -0.0755918, -0.251057, -0.0703324, -0.225906, -0.0766109, -0.212611, -1.56494, 1.12433, -6.06671, -1.84673, 1.08455, -0.112012
16.14, -0.00222246, 0.0470049, -0.231937, -0.0380512, 45, 200, 1.56132, -1.99313, -0.0758966, -0.258535, -0.0717216, -0.224798, -0.078119, -0.211531, -1.50816, 1.08025, -6.22005, -1.71687, 1.08455, -0.112012
16.141, -0.00263362, 0.0513984, -0.233729, -0.0302706, 45, 200, 1.56094, -1.99443, -0.0771158, -0.26174, -0.0732331, -0.223581, -0.0797494, -0.210342, -1.63037, 1.18852, -6.34063, -1.60747, 1.08455, -0.112012
16.142, -0.00653085, 0.0551987, -0.239496, -0.0226523, 45, 200, 1.56056, -1.99574, -0.0749822, -0.264233, -0.0748779, -0.222247, -0.081513, -0.209035, -1.76359, 1.30759, -6.67123, -1.49237, 1.08455, -0.112012
16.143, -0.00575445, 0.0519075, -0.240511, -0.0187084, 45, 200, 1.56033, -1.99659, -0.0771158, -0.25996, -0.076119, -0.221237, -0.0828703, -0.208052, -1.35723, 0.98211, -6.6173, -1.43532, 1.08455, -0.112012
16.144, -0.00284171, 0.0489992, -0.239015, -0.0146784, 45, 200, 1.55994, -1.99782, -0.0813831, -0.256043, -0.0773582, -0.2202, -0.0842248, -0.207044, -1.35454, 1.00885, -6.51241, -1.36929, 1.08455, -0.112012
16.145, 0.00184676, 0.0392942, -0.233099, -0.0144438, 45, 200, 1.55934, -1.99958, -0.087784, -0.245003, -0.0789543, -0.21884, -0.0859372, -0.205709, -1.71245, 1.33439, -5.84964, -1.37114, 1.08455, -0.112012
16.146, 0.00993517, 0.0273026, -0.222859, -0.0159325, 45, 200, 1.5586, -2.00145, -0.0969282, -0.232183, -0.0798978, -0.217984, -0.086993, -0.204881, -1.05576, 0.828373, -5.20111, -1.41265, 1.08455, -0.112012
16.147, 0.00834165, 0.0195405, -0.222425, -0.0157767, 45, 200, 1.55774, -2.00353, -0.0963186, -0.223637, -0.0807706, -0.217171, -0.0879769, -0.204096, -0.983907, 0.784579, -5.2057, -1.41936, 1.08455, -0.112012
16.148, 0.00611828, 0.0131227, -0.22282, -0.0154491, 45, 200, 1.55734, -2.00437, -0.0941849, -0.217227, -0.0807544, -0.217148, -0.0880666, -0.204104, -0.0897322, -0.00787798, -5.0786, -1.42864, 1.08455, -0.112012
16.149, 0.00461726, 0.00817773, -0.222656, -0.0149001, 45, 200, 1.55707, -2.00506, -0.0932705, -0.211885, -0.0812332, -0.216722, -0.0886532, -0.203707, -0.586601, 0.39667, -5.23131, -1.42515, 1.08455, -0.112012
16.15, 0.0045889, -0.00158636, -0.221023, -0.0215317, 45, 200, 1.55652, -2.00627, -0.0935753, -0.201914, -0.0814605, -0.216485, -0.0889864, -0.2035, -0.333167, 0.20698, -5.109, -1.60958, 1.08455, -0.112012
16.151, 0.00687499, -0.012569, -0.216835, -0.0305113, 45, 200, 1.55585, -2.00765, -0.0960138, -0.190875, -0.0815086, -0.216398, -0.0891388, -0.203444, -0.152357, 0.0567633, -4.87382, -1.77207, 1.08455, -0.112012
16.152, 0.00694706, -0.0195033, -0.214855, -0.0380177, 45, 200, 1.55537, -2.00859, -0.0960138, -0.184109, -0.0813289, -0.216526, -0.0890667, -0.203612, 0.072078, -0.168185, -4.75591, -1.88662, 1.05552, -0.21288
16.153, 0.0063827, -0.02322, -0.213564, -0.0441568, 45, 200, 1.555, -2.00928, -0.0954041, -0.180547, -0.0811766, -0.216641, -0.0890214, -0.203767, 0.0452472, -0.155628, -4.73208, -1.97206, 1.05552, -0.21288
16.154, 0.00582854, -0.0315776, -0.212319, -0.0530816, 45, 200, 1.55461, -2.01002, -0.0947945, -0.172357, -0.0810148, -0.216769, -0.088966, -0.203935, 0.0554507, -0.167134, -4.6956, -2.09151, 1.05552, -0.21288
16.155, 0.00469681, -0.0395203, -0.211776, -0.0621693, 45, 200, 1.55423, -2.01066, -0.0932705, -0.164879, -0.0805184, -0.217192, -0.0885737, -0.204399, 0.392294, -0.464397, -4.62519, -2.2086, 1.05552, -0.21288
16.156, 0.00315891, -0.0407041, -0.211847, -0.0679224, 45, 200, 1.55388, -2.01132, -0.0917465, -0.16381, -0.0804268, -0.217268, -0.0885876, -0.204514, -0.0138725, -0.115484, -4.76044, -2.27561, 1.05552, -0.21288
16.157, 0.00349436, -0.0425534, -0.209994, -0.074086, 45, 200, 1.5535, -2.01195, -0.0917465, -0.162386, -0.0799882, -0.217653, -0.0882521, -0.204939, 0.335452, -0.424783, -4.61624, -2.35099, 1.05552, -0.21288
16.158, 0.0046258, -0.0404735, -0.207196, -0.0781938, 45, 200, 1.55314, -2.01263, -0.0929657, -0.164523, -0.0799713, -0.217672, -0.0883399, -0.204996, -0.0877817, -0.0568418, -4.59401, -2.39585, 1.05552, -0.21288
16.159, 0.00593427, -0.0342774, -0.204077, -0.0799622, 45, 200, 1.55286, -2.01312, -0.0941849, -0.170933, -0.0797789, -0.217847, -0.0882506, -0.20521, 0.0892545, -0.213795, -4.43803, -2.41638, 1.05552, -0.21288
16.16, 0.0067612, -0.0272172, -0.201359, -0.0809393, 45, 200, 1.55248, -2.01385, -0.0950993, -0.178055, -0.0797629, -0.217871, -0.0883381, -0.205272, -0.0874916, -0.0620675, -4.38501, -2.42464, 1.05552, -0.21288
16.161, 0.00654807, -0.0217441, -0.199701, -0.0823868, 45, 200, 1.55208, -2.01455, -0.0947945, -0.183752, -0.0795693, -0.218058, -0.0882465, -0.205497, 0.0916729, -0.224579, -4.30782, -2.44042, 1.05552, -0.21288
16.162, 0.00601166, -0.0163357, -0.19842, -0.083487, 45, 200, 1.55181, -2.01509, -0.0944897, -0.189094, -0.0796979, -0.217954, -0.0884781, -0.20543, -0.231606, 0.0666867, -4.36039, -2.44808, 1.05552, -0.21288
16.163, 0.00354532, -0.00771335, -0.199361, -0.0821384, 45, 200, 1.55154, -2.01573, -0.0926609, -0.197285, -0.0802309, -0.217488, -0.0891156, -0.204998, -0.637502, 0.431875, -4.5569, -2.42167, 1.05552, -0.21288
16.164, 0.00167935, -0.00541397, -0.200039, -0.0836224, 45, 200, 1.55116, -2.01649, -0.0911369, -0.199421, -0.0804705, -0.21729, -0.0894575, -0.204835, -0.341939, 0.16272, -4.59361, -2.43782, 1.05552, -0.21288
16.165, -0.00167572, -0.00259031, -0.204582, -0.0842706, 45, 200, 1.55081, -2.01731, -0.0886984, -0.201558, -0.0812826, -0.216571, -0.0903741, -0.204148, -0.916628, 0.687008, -5.38064, -2.43536, 1.05552, -0.21288
16.166, -0.00652102, 0.0198259, -0.211296, -0.0690003, 45, 200, 1.55003, -2.0192, -0.0859552, -0.222212, -0.0832749, -0.214782, -0.0924762, -0.202386, -2.10205, 1.76184, -6.04035, -2.16811, 1.05552, -0.21288
16.167, -0.00863364, 0.0368777, -0.215461, -0.0554711, 45, 200, 1.54953, -2.02064, -0.08626, -0.237169, -0.0855817, -0.212662, -0.0948936, -0.200291, -2.41743, 2.09526, -6.31373, -1.99274, 1.05552, -0.21288
16.168, -0.00806531, 0.0437618, -0.216898, -0.0467355, 45, 200, 1.549, -2.02205, -0.0890032, -0.242154, -0.087648, -0.210738, -0.0970685, -0.198393, -2.17493, 1.8985, -6.32426, -1.88293, 1.05552, -0.21288
