Time,e_0,e_1,s_0,s_1,k1_0,k1_1,q_0,q_4,dq_0,dq_4,dqr_0,dqr_1,dqd_0,dqd_1,ddqd_0,ddqd_1,tau_0,tau_4,Fext_0,Fext_1
8.457, -0.000311352, 0.0163927, 0.19607, 0.104395, 36.5593, 304.871, 1.58022, -1.7796, 0.0054865, -0.131761, -0.0240045, -0.259005, 0.00517515, -0.115368, -0.123853, -0.177261, 11.2766, 1.5621, 8.53906, 5.95652
8.458, 0.000116902, 0.0240508, 0.196987, 0.112557, 36.6017, 304.934, 1.58025, -1.7804, 0.00487689, -0.139595, -0.0233441, -0.259156, 0.00499379, -0.115544, -0.181357, -0.17632, 11.3333, 1.62887, 8.53906, 5.95652
8.459, -0.000500837, 0.0266784, 0.195575, 0.118354, 36.6441, 304.998, 1.58029, -1.7814, 0.0054865, -0.142444, -0.0225161, -0.259352, 0.00498566, -0.115765, -0.00812803, -0.221219, 11.3695, 1.67606, 8.53906, 5.95652
8.46, -0.00132101, 0.0201022, 0.193658, 0.119141, 36.6866, 305.061, 1.58032, -1.78222, 0.00609611, -0.136034, -0.0218942, -0.259494, 0.0047751, -0.115932, -0.210565, -0.166283, 11.292, 1.68503, 8.53906, 5.95652
8.461, -0.00201497, 0.0110842, 0.191701, 0.117975, 36.729, 305.124, 1.58036, -1.78287, 0.00640092, -0.127131, -0.0214546, -0.259586, 0.00438595, -0.116047, -0.389147, -0.115197, 11.2135, 1.6789, 8.53906, 5.95652
8.462, -0.0021496, 0.00208111, 0.190275, 0.115388, 36.7714, 305.187, 1.58039, -1.78348, 0.00609611, -0.118228, -0.0210694, -0.259663, 0.00394651, -0.116147, -0.43944, -0.100394, 11.1745, 1.66148, 8.53906, 5.95652
8.463, -0.00168794, -0.00692245, 0.189546, 0.108027, 36.8138, 305.25, 1.58041, -1.78405, 0.00518169, -0.109326, -0.0207019, -0.259742, 0.00349376, -0.116248, -0.452751, -0.100821, 11.1479, 1.60639, 8.53906, 5.95652
8.464, -0.00158267, -0.00915355, 0.188486, 0.103774, 36.8563, 305.314, 1.58043, -1.7845, 0.00457208, -0.107189, -0.0203901, -0.259814, 0.00298941, -0.116342, -0.504347, -0.0944363, 11.1139, 1.57518, 8.53906, 5.95652
8.465, -0.00211707, -0.0113775, 0.186668, 0.0992879, 36.8987, 305.377, 1.58045, -1.78491, 0.00457208, -0.105052, -0.0201125, -0.25988, 0.00245502, -0.11643, -0.534395, -0.0873414, 11.0626, 1.54168, 8.53906, 5.95652
8.466, -0.00266765, -0.0125347, 0.18473, 0.0952248, 36.9411, 305.44, 1.58047, -1.78524, 0.00457208, -0.103984, -0.0198552, -0.259947, 0.00190443, -0.116519, -0.550587, -0.0888105, 11.0127, 1.51113, 8.53906, 5.95652
8.467, -0.00196479, -0.0119958, 0.184181, 0.0920605, 36.9836, 305.503, 1.5805, -1.78606, 0.00365767, -0.104696, -0.0192651, -0.2601, 0.00169287, -0.116692, -0.211556, -0.173384, 11.0821, 1.4871, 8.53906, 5.95652
8.468, -0.00204589, -0.0128453, 0.18283, 0.0881227, 37.026, 305.44, 1.58051, -1.78658, 0.00335286, -0.103984, -0.0188528, -0.260216, 0.00130697, -0.116829, -0.385906, -0.137209, 11.0121, 1.4568, 8.53906, 5.95652
8.469, -0.00228479, -0.0136503, 0.181274, 0.0841352, 37.0684, 305.377, 1.58052, -1.78689, 0.00304806, -0.103272, -0.0186017, -0.260289, 0.000763266, -0.116922, -0.543702, -0.0928069, 10.9407, 1.42576, 8.53906, 5.95652
8.47, -0.00259173, -0.0148808, 0.179594, 0.0798302, 37.1108, 305.314, 1.58054, -1.78749, 0.00304806, -0.102203, -0.0181193, -0.260431, 0.000456324, -0.117084, -0.306943, -0.162152, 10.9514, 1.39081, 8.53906, 5.95652
8.471, -0.00240024, -0.0175081, 0.178446, 0.074621, 37.1533, 305.25, 1.58055, -1.78792, 0.00243844, -0.0997106, -0.0177517, -0.260547, 3.8203e-05, -0.117219, -0.418121, -0.134543, 10.8969, 1.34838, 8.53906, 5.95652
8.472, -0.00221957, -0.0165732, 0.177322, 0.0712643, 37.1957, 305.187, 1.58056, -1.7883, 0.00182883, -0.100779, -0.017399, -0.260661, -0.000390735, -0.117352, -0.428938, -0.133462, 10.872, 1.3211, 8.53906, 5.95652
8.473, -0.00236706, -0.0193055, 0.175842, 0.0658735, 37.2381, 305.124, 1.58057, -1.7888, 0.00152403, -0.0982862, -0.0169226, -0.260821, -0.000843033, -0.117592, -0.452298, -0.239548, 10.8255, 1.27471, 9.10947, 5.16132
8.474, -0.00250087, -0.0199077, 0.174351, 0.0615068, 37.2805, 305.061, 1.58057, -1.78929, 0.00121922, -0.0979301, -0.0164376, -0.260988, -0.00128165, -0.117838, -0.438615, -0.246065, 10.7906, 1.23729, 9.10947, 5.16132
8.475, -0.0023852, -0.0176434, 0.173131, 0.0587347, 37.323, 304.998, 1.58058, -1.7897, 0.000609611, -0.100423, -0.0160125, -0.261139, -0.00177558, -0.118066, -0.493937, -0.228424, 10.754, 1.21389, 9.10947, 5.16132
8.476, -0.00300044, -0.0171154, 0.171073, 0.0551332, 37.3654, 304.934, 1.58058, -1.79, 0.000609611, -0.101135, -0.0157129, -0.261246, -0.00239083, -0.118251, -0.615241, -0.184262, 10.6756, 1.18263, 9.10947, 5.16132
8.477, -0.00390658, -0.0144543, 0.168592, 0.0528104, 37.4078, 304.871, 1.58058, -1.7903, 0.000914417, -0.103984, -0.0154043, -0.261357, -0.00299216, -0.118438, -0.601339, -0.187771, 10.6197, 1.16239, 9.10947, 5.16132
8.478, -0.00369569, -0.00877629, 0.167257, 0.0525561, 37.4502, 304.808, 1.58059, -1.79106, 0.000609611, -0.110038, -0.0145958, -0.261656, -0.00308608, -0.118814, -0.0939142, -0.37584, 10.7131, 1.1601, 9.10947, 5.16132
8.479, -0.0032049, -0.00404656, 0.166273, 0.0525309, 37.4927, 304.745, 1.58059, -1.79149, -0.000304806, -0.115023, -0.0141202, -0.261837, -0.00350971, -0.11907, -0.423626, -0.2558, 10.6314, 1.16225, 9.10947, 5.16132
8.48, -0.00360634, 0.00269518, 0.164338, 0.0579893, 37.5351, 304.681, 1.58059, -1.79223, 0, -0.122146, -0.0133242, -0.262142, -0.00360634, -0.11945, -0.0966387, -0.380448, 10.6871, 1.21316, 9.10947, 5.16132
8.481, -0.00342289, 0.00754446, 0.163015, 0.063356, 37.5775, 304.618, 1.58059, -1.79324, 0, -0.127487, -0.0122547, -0.26256, -0.00342289, -0.119943, 0.183451, -0.492363, 10.7477, 1.26225, 9.10947, 5.16132
8.482, -0.00378954, 0.00762243, 0.161089, 0.0663471, 37.6199, 304.555, 1.58059, -1.79373, 0, -0.127843, -0.0117373, -0.262765, -0.00378954, -0.120221, -0.366648, -0.278147, 10.5984, 1.29185, 9.10947, 5.16132
8.483, -0.00411606, 0.0073281, 0.15916, 0.0691134, 37.6624, 304.492, 1.58059, -1.79426, 0, -0.127843, -0.0111847, -0.262988, -0.00411606, -0.120515, -0.326515, -0.294328, 10.5798, 1.31753, 9.10947, 5.16132
8.484, -0.00433234, 0.00592189, 0.157313, 0.0711241, 37.7048, 304.428, 1.58059, -1.7949, 0, -0.126775, -0.0105273, -0.263254, -0.00433234, -0.120853, -0.216288, -0.337883, 10.5758, 1.33628, 9.10947, 5.16132
8.485, -0.00467475, 0.00242867, 0.155299, 0.0713936, 37.7472, 304.365, 1.58059, -1.79541, 0, -0.12357, -0.0100001, -0.263472, -0.00467475, -0.121141, -0.342409, -0.288229, 10.5085, 1.34057, 9.10947, 5.16132
8.486, -0.00518887, -0.0027723, 0.153053, 0.0666859, 37.7897, 304.302, 1.58059, -1.79576, 0, -0.118584, -0.00964833, -0.263618, -0.00518887, -0.121357, -0.514119, -0.215436, 10.408, 1.30161, 9.10947, 5.16132
8.487, -0.00559645, -0.00872958, 0.15087, 0.0606185, 37.8321, 304.239, 1.58059, -1.79621, 0, -0.112887, -0.00919518, -0.263808, -0.00559645, -0.121616, -0.407577, -0.259535, 10.3659, 1.24885, 9.10947, 5.16132
8.488, -0.00568886, -0.01469, 0.148993, 0.0539638, 37.8745, 304.175, 1.58059, -1.79666, -0.000304806, -0.107189, -0.00873632, -0.264002, -0.00599366, -0.121879, -0.397214, -0.262682, 10.3087, 1.18955, 9.10947, 5.16132
8.489, -0.00654037, -0.0177369, 0.146271, 0.0485278, 37.9169, 304.112, 1.58059, -1.79697, 0, -0.10434, -0.00843069, -0.264133, -0.00654037, -0.122077, -0.546709, -0.197967, 10.1944, 1.14028, 9.10947, 5.16132
8.49, -0.00696259, -0.020836, 0.143939, 0.0428497, 37.9594, 304.049, 1.58059, -1.79739, 0, -0.101491, -0.00800574, -0.264316, -0.00696259, -0.122327, -0.422218, -0.250251, 10.151, 1.08623, 9.10947, 5.16132
8.491, -0.00742875, -0.0228463, 0.141521, 0.0375875, 38.0018, 303.986, 1.58059, -1.79778, 0, -0.0997106, -0.00762899, -0.264479, -0.00742875, -0.122557, -0.466161, -0.229796, 10.068, 1.03488, 9.10947, 5.16132
8.492, -0.00756261, -0.0241556, 0.139425, 0.0325962, 38.0442, 303.922, 1.58059, -1.79818, -0.000304806, -0.0986423, -0.00722937, -0.264654, -0.00786742, -0.122798, -0.438665, -0.240915, 10.0107, 0.984032, 9.10947, 5.16132
8.493, -0.00790308, -0.0219463, 0.137092, 0.0295021, 38.0866, 303.859, 1.58059, -1.79868, -0.000304806, -0.101135, -0.00673657, -0.264872, -0.00820789, -0.123081, -0.34047, -0.283515, 9.96832, 0.951504, 9.10947, 5.16132
8.494, -0.00896837, -0.0221773, 0.133949, 0.0251722, 38.1291, 303.796, 1.58059, -1.79907, 0.000304806, -0.101135, -0.00636283, -0.265039, -0.00866356, -0.123312, -0.455674, -0.230955, 9.8475, 0.904406, 9.10947, 5.16132
8.495, -0.00938142, -0.0195773, 0.131427, 0.0224304, 38.1715, 303.733, 1.58059, -1.79951, 0.000304806, -0.103984, -0.00595111, -0.265223, -0.00907661, -0.123561, -0.413053, -0.24886, 9.78688, 0.873304, 9.10947, 5.16132
8.496, -0.0099665, -0.0134696, 0.128689, 0.0219168, 38.2139, 303.669, 1.58059, -1.79992, 0.000304806, -0.110394, -0.00556212, -0.265399, -0.00966169, -0.123864, -0.585078, -0.302336, 9.68051, 0.867809, 9.67787, 4.33488
8.497, -0.0102004, -0.0102305, 0.126286, 0.0202805, 38.2563, 303.606, 1.58059, -1.80037, 0, -0.113955, -0.00513223, -0.265596, -0.0102004, -0.124186, -0.538738, -0.321998, 9.62806, 0.848872, 9.67787, 4.33488
8.498, -0.0104392, -0.00734403, 0.123862, 0.0188083, 38.2988, 303.543, 1.58059, -1.80082, -0.000304806, -0.11716, -0.00471234, -0.26579, -0.010744, -0.124504, -0.5436, -0.318485, 9.56366, 0.831638, 9.67787, 4.33488
8.499, -0.0105291, -0.00416956, 0.12158, 0.0179814, 38.3412, 303.48, 1.58058, -1.80142, -0.000609611, -0.120721, -0.00414956, -0.266053, -0.0111387, -0.124891, -0.394712, -0.386627, 9.53998, 0.821695, 9.67787, 4.33488
8.5, -0.0117215, 0.0012313, 0.118115, 0.0222896, 38.3836, 303.416, 1.58058, -1.80182, 0, -0.126419, -0.00377902, -0.266228, -0.0117215, -0.125188, -0.582807, -0.296887, 9.42688, 0.876333, 9.67787, 4.33488
8.501, -0.0120164, 0.00308101, 0.11553, 0.0253971, 38.426, 303.353, 1.58058, -1.8022, -0.000304806, -0.128556, -0.00343032, -0.266394, -0.0123212, -0.125475, -0.599692, -0.286952, 9.37332, 0.913745, 9.67787, 4.33488
8.502, -0.0131287, 0.00524283, 0.112058, 0.0290839, 38.4685, 303.29, 1.58058, -1.8027, 0.000304806, -0.131048, -0.00299013, -0.266604, -0.0128239, -0.125805, -0.502614, -0.330947, 9.31722, 0.955752, 9.67787, 4.33488
8.503, -0.013271, 0.012008, 0.109548, 0.0359019, 38.5109, 303.227, 1.58058, -1.80326, 0, -0.13817, -0.00249984, -0.266842, -0.013271, -0.126162, -0.447116, -0.35699, 9.29338, 1.02927, 9.67787, 4.33488
8.504, -0.0132708, 0.0194161, 0.10718, 0.0436392, 38.5533, 303.163, 1.58058, -1.80397, -0.000304806, -0.146005, -0.001873, -0.267149, -0.0135756, -0.126589, -0.304637, -0.42632, 9.29397, 1.10771, 9.67787, 4.33488
8.505, -0.0135426, 0.0373374, 0.104525, 0.0576244, 38.5958, 303.1, 1.58058, -1.80508, 0, -0.164523, -0.00091567, -0.267627, -0.0135426, -0.127185, 0.0330351, -0.596457, 9.34534, 1.23938, 9.67787, 4.33488
8.506, -0.0134782, 0.0541678, 0.102209, 0.0717384, 38.6382, 303.037, 1.58058, -1.80627, 0, -0.181972, 6.73468e-05, -0.268129, -0.0134782, -0.127804, 0.0643909, -0.61894, 9.33528, 1.36538, 9.67787, 4.33488
8.507, -0.0137673, 0.0596208, 0.0995233, 0.0803356, 38.6806, 302.974, 1.58058, -1.80743, 0.000304806, -0.188026, 0.000996385, -0.268615, -0.0134625, -0.128405, 0.0156428, -0.600871, 9.2754, 1.44006, 9.67787, 4.33488
8.508, -0.0136458, 0.0566269, 0.0972553, 0.0845927, 38.723, 302.91, 1.58058, -1.80836, 0, -0.185533, 0.00172225, -0.269003, -0.0136458, -0.128906, -0.18326, -0.501056, 9.18298, 1.47793, 9.67787, 4.33488
8.509, -0.0138345, 0.0520185, 0.0946658, 0.0878794, 38.7655, 302.847, 1.58058, -1.80889, -0.000304806, -0.18126, 0.0021345, -0.269226, -0.0141393, -0.129241, -0.493475, -0.335127, 9.0534, 1.50793, 9.67787, 4.33488
8.51, -0.0137623, 0.0506592, 0.0923417, 0.0927477, 38.8079, 302.91, 1.58058, -1.81017, -0.000304806, -0.180547, 0.00310413, -0.269762, -0.0140671, -0.129888, 0.072212, -0.647075, 9.12773, 1.54754, 9.67787, 4.33488
8.511, -0.0138659, 0.0518835, 0.0898356, 0.0989564, 38.7655, 302.974, 1.58058, -1.81125, -0.000304806, -0.182328, 0.0038935, -0.270208, -0.0141707, -0.130445, -0.103626, -0.556301, 9.02508, 1.6004, 9.67787, 4.33488
8.512, -0.0145529, 0.0546883, 0.0867064, 0.106058, 38.723, 303.037, 1.58058, -1.81195, 0, -0.185533, 0.00440066, -0.2705, -0.0145529, -0.130845, -0.382238, -0.400109, 8.88182, 1.66009, 9.67787, 4.33488
8.513, -0.015016, 0.053267, 0.0837758, 0.110988, 38.6806, 303.1, 1.58058, -1.81255, 0, -0.184465, 0.00482253, -0.270747, -0.015016, -0.131198, -0.463037, -0.353037, 8.7833, 1.70141, 9.67787, 4.33488
8.514, -0.0151113, 0.0475357, 0.0812081, 0.113547, 38.6382, 303.163, 1.58058, -1.81325, -0.000304806, -0.179123, 0.00530202, -0.271031, -0.0154161, -0.131587, -0.400171, -0.389635, 8.72173, 1.72351, 9.67787, 4.33488
8.515, -0.0150661, 0.0413638, 0.0787835, 0.11564, 38.5958, 303.227, 1.58057, -1.81413, -0.000609611, -0.173425, 0.0059163, -0.2714, -0.0156757, -0.132062, -0.259615, -0.474165, 8.67949, 1.74161, 9.67787, 4.33488
8.516, -0.0152514, 0.0354998, 0.0761181, 0.117632, 38.5533, 303.29, 1.58057, -1.81512, -0.000609611, -0.168084, 0.00659948, -0.271818, -0.015861, -0.132584, -0.185232, -0.522359, 8.61249, 1.75913, 9.67787, 4.33488
8.517, -0.0160351, 0.0367711, 0.0728119, 0.123257, 38.5109, 303.353, 1.58057, -1.81597, -0.000304806, -0.169864, 0.00714439, -0.27216, -0.0163399, -0.133093, -0.478888, -0.509224, 8.44973, 1.80481, 10.2688, 3.46277
8.518, -0.0168473, 0.0387709, 0.0694351, 0.129336, 38.4685, 303.416, 1.58057, -1.81682, 0, -0.172357, 0.00765505, -0.272486, -0.0168473, -0.133586, -0.50747, -0.492979, 8.34372, 1.8536, 10.2688, 3.46277
8.519, -0.01753, 0.0415964, 0.0661539, 0.135949, 38.426, 303.48, 1.58057, -1.81739, 0, -0.175562, 0.00798589, -0.272702, -0.01753, -0.133966, -0.682616, -0.379457, 8.21021, 1.90676, 10.2688, 3.46277
8.52, -0.017931, 0.0415912, 0.0631349, 0.141143, 38.3836, 303.543, 1.58057, -1.8179, -0.000304806, -0.175918, 0.00828815, -0.2729, -0.0182358, -0.134327, -0.705849, -0.361316, 8.11554, 1.94831, 10.2688, 3.46277
8.521, -0.0180159, 0.0367489, 0.0604284, 0.143704, 38.3412, 303.606, 1.58056, -1.81892, -0.000609611, -0.171645, 0.00889909, -0.273307, -0.0186255, -0.134896, -0.389712, -0.569033, 8.0969, 1.96857, 10.2688, 3.46277
8.522, -0.0182746, 0.0214842, 0.0575353, 0.140232, 38.2988, 303.669, 1.58056, -1.82022, -0.000609611, -0.157044, 0.00963428, -0.27381, -0.0188843, -0.13556, -0.258737, -0.664206, 8.01286, 1.94493, 10.2688, 3.46277
8.523, -0.019482, 0.0096535, 0.0536354, 0.137508, 38.2563, 303.733, 1.58056, -1.82097, 0, -0.145649, 0.0100266, -0.274087, -0.019482, -0.135995, -0.597726, -0.435156, 7.79051, 1.92898, 10.2688, 3.46277
8.524, -0.0197193, -0.00186029, 0.050696, 0.129906, 38.2139, 303.796, 1.58056, -1.82183, -0.000304806, -0.134609, 0.0104686, -0.274405, -0.0200241, -0.13647, -0.542122, -0.474406, 7.67828, 1.87433, 10.2688, 3.46277
8.525, -0.0195541, -0.0148685, 0.0481674, 0.119712, 38.1715, 303.859, 1.58055, -1.82285, -0.000914417, -0.122146, 0.011002, -0.274793, -0.0204685, -0.137014, -0.444417, -0.544405, 7.58268, 1.79884, 10.2688, 3.46277
8.526, -0.0197906, -0.0221062, 0.0452255, 0.111881, 38.1291, 303.922, 1.58055, -1.82364, -0.00121922, -0.115379, 0.0114335, -0.275111, -0.0210098, -0.137486, -0.54133, -0.471573, 7.43336, 1.74129, 10.2688, 3.46277
8.527, -0.0206061, -0.0325733, 0.0416671, 0.101851, 38.0866, 303.986, 1.58054, -1.82452, -0.000914417, -0.105408, 0.0118899, -0.275454, -0.0215205, -0.137982, -0.510699, -0.496029, 7.27993, 1.66449, 10.2688, 3.46277
8.528, -0.0216383, -0.0393174, 0.0378465, 0.0933727, 38.0442, 304.049, 1.58054, -1.82502, -0.000609611, -0.0989984, 0.0121255, -0.275638, -0.0222479, -0.138316, -0.727325, -0.334157, 7.06347, 1.59978, 10.2688, 3.46277
8.529, -0.0227209, -0.0431699, 0.0339294, 0.08618, 38.0018, 303.986, 1.58054, -1.82542, -0.000304806, -0.0954373, 0.0123058, -0.27578, -0.0230257, -0.138607, -0.77783, -0.291433, 6.87925, 1.54288, 10.2688, 3.46277
8.53, -0.022869, -0.0463193, 0.0309425, 0.0792142, 37.9594, 303.922, 1.58053, -1.82581, -0.000914417, -0.0925885, 0.0125009, -0.275933, -0.0237834, -0.138908, -0.757727, -0.300464, 6.74657, 1.48643, 10.2688, 3.46277
8.531, -0.0236728, -0.0472901, 0.0272656, 0.073303, 37.9169, 303.859, 1.58053, -1.82608, -0.000914417, -0.0918762, 0.0126452, -0.276044, -0.0245872, -0.139166, -0.803807, -0.258634, 6.56802, 1.43808, 10.2688, 3.46277
8.532, -0.0240686, -0.0486932, 0.0239817, 0.0671219, 37.8745, 303.796, 1.58053, -1.82653, -0.00121922, -0.0908079, 0.0128871, -0.276233, -0.0252878, -0.139501, -0.700569, -0.334759, 6.43291, 1.38552, 10.2688, 3.46277
8.533, -0.0245055, -0.0514826, 0.0206392, 0.0601426, 37.8321, 303.733, 1.58052, -1.82687, -0.00152403, -0.0883151, 0.0130831, -0.276384, -0.0260296, -0.139798, -0.741766, -0.296591, 6.25491, 1.32533, 10.2688, 3.46277
8.534, -0.0246105, -0.0525076, 0.0176252, 0.0540114, 37.7897, 303.669, 1.58051, -1.82724, -0.00213364, -0.0876029, 0.0133011, -0.276553, -0.0267441, -0.140111, -0.714579, -0.312798, 6.1028, 1.27075, 10.2688, 3.46277
8.535, -0.0256426, -0.0506702, 0.0136417, 0.0493826, 37.7472, 303.606, 1.58051, -1.82758, -0.00182883, -0.0897396, 0.0135016, -0.276709, -0.0274714, -0.14041, -0.72727, -0.299294, 5.88462, 1.22886, 10.2688, 3.46277
8.536, -0.0263947, -0.0498779, 0.00991026, 0.0442585, 37.7048, 303.543, 1.5805, -1.82788, -0.00182883, -0.0908079, 0.0136725, -0.276843, -0.0282235, -0.140686, -0.752093, -0.275969, 5.65642, 1.18111, 10.2688, 3.46277
8.537, -0.0264997, -0.0457285, 0.0068236, 0.0409753, 37.6624, 303.48, 1.58049, -1.82842, -0.00243844, -0.0954373, 0.0140291, -0.277119, -0.0289381, -0.141166, -0.714638, -0.480079, 5.46081, 1.1486, 10.8398, 2.61076
8.538, -0.0270147, -0.0425619, 0.00330667, 0.0373256, 37.6199, 303.416, 1.58048, -1.82879, -0.00274325, -0.0989984, 0.0142754, -0.27731, -0.0297579, -0.14156, -0.819777, -0.394473, 5.15654, 1.11367, 10.8398, 2.61076
8.539, -0.0273269, -0.0356302, -1.84614e-05, 0.0358628, 37.5775, 303.353, 1.58046, -1.82944, -0.00304806, -0.106477, 0.0147175, -0.277655, -0.0303749, -0.142107, -0.617007, -0.546643, 4.61581, 1.09877, 10.8398, 2.61076
8.54, -0.0277911, -0.0317812, -0.00351302, 0.0330391, 37.5351, 303.29, 1.58044, -1.82986, -0.00335286, -0.11075, 0.0150027, -0.277879, -0.0311439, -0.142531, -0.769012, -0.424241, 4.04755, 1.07135, 10.8398, 2.61076
8.541, -0.028297, -0.0278971, -0.00706767, 0.0304344, 37.4927, 303.227, 1.58043, -1.83023, -0.00365767, -0.115023, 0.0152409, -0.27807, -0.0319546, -0.14292, -0.810672, -0.389244, 3.75718, 1.0449, 10.8398, 2.61076
8.542, -0.0274546, -0.021964, -0.00923961, 0.0292031, 37.4502, 303.163, 1.58041, -1.83068, -0.00518169, -0.121433, 0.0156018, -0.27835, -0.0326363, -0.143397, -0.68169, -0.476821, 3.64207, 1.03213, 10.8398, 2.61076
8.543, -0.0266365, -0.0163603, -0.0114057, 0.0281988, 37.4078, 303.1, 1.5804, -1.83106, -0.00670572, -0.127487, 0.015933, -0.278604, -0.0333422, -0.143847, -0.705878, -0.450191, 3.50561, 1.02253, 10.8398, 2.61076
8.544, -0.0243629, -0.0119916, -0.0120253, 0.0269506, 37.3654, 303.037, 1.58036, -1.83159, -0.00944897, -0.132473, 0.0164936, -0.279025, -0.0338119, -0.144464, -0.46969, -0.616842, 3.52029, 1.00881, 10.8398, 2.61076
8.545, -0.0235689, -0.0101409, -0.0140967, 0.0246294, 37.323, 302.974, 1.58032, -1.83211, -0.0106682, -0.134965, 0.0170927, -0.279473, -0.0342371, -0.145106, -0.425238, -0.642066, 3.40942, 0.983451, 10.8398, 2.61076
8.546, -0.0225282, -0.00995407, -0.015878, 0.0214961, 37.2805, 302.91, 1.58026, -1.83278, -0.0118874, -0.135322, 0.0179317, -0.279453, -0.0344156, -0.145276, -0.178467, -0.169288, 3.36182, 0.951255, 10.8398, 2.61076
8.547, -0.0214376, -0.00830032, -0.0175632, 0.0192861, 37.2381, 302.847, 1.5802, -1.83348, -0.0131066, -0.137102, 0.0188144, -0.279391, -0.0345442, -0.145402, -0.128617, -0.126801, 3.28028, 0.925721, 10.8398, 2.61076
8.548, -0.020455, -0.00773436, -0.0193137, 0.0166027, 37.1957, 302.784, 1.58014, -1.83404, -0.0143259, -0.137814, 0.0195841, -0.279351, -0.0347808, -0.145549, -0.236624, -0.146254, 3.16113, 0.892515, 10.8398, 2.61076
8.549, -0.0189238, -0.00396159, -0.0204449, 0.0161157, 37.1533, 302.721, 1.58006, -1.83474, -0.0158499, -0.141732, 0.0205906, -0.27931, -0.0347737, -0.145693, 0.00713893, -0.144436, 3.16001, 0.887312, 10.8398, 2.61076
8.55, -0.0178921, 0.00229105, -0.0220272, 0.0212195, 37.1108, 302.657, 1.58, -1.8353, -0.0170691, -0.148142, 0.0213978, -0.279284, -0.0349612, -0.14585, -0.187556, -0.157325, 3.06068, 0.952637, 10.8398, 2.61076
8.551, -0.0170479, 0.00818689, -0.0237556, 0.0271908, 37.0684, 302.594, 1.57993, -1.83593, -0.0179835, -0.154195, 0.0223162, -0.27926, -0.0350314, -0.146009, -0.0701728, -0.158027, 3.02695, 1.02307, 10.8398, 2.61076
8.552, -0.0165414, 0.0172895, -0.0257964, 0.0356223, 37.026, 302.531, 1.57986, -1.83659, -0.0185931, -0.163454, 0.0231962, -0.279235, -0.0351345, -0.146165, -0.103082, -0.156221, 2.95293, 1.11473, 10.8398, 2.61076
8.553, -0.0166938, 0.0260364, -0.0285048, 0.0444449, 36.9836, 302.468, 1.57977, -1.83743, -0.0182883, -0.172357, 0.0243246, -0.279212, -0.0349822, -0.146321, 0.152343, -0.155831, 2.91489, 1.20422, 10.8398, 2.61076
8.554, -0.016702, 0.0290763, -0.0310692, 0.0505791, 36.9411, 302.404, 1.57971, -1.83796, -0.0185931, -0.175562, 0.0249846, -0.2792, -0.0352952, -0.146486, -0.313025, -0.165144, 2.71795, 1.26401, 10.8398, 2.61076
8.555, -0.0168731, 0.032832, -0.0338053, 0.0572627, 36.8987, 302.341, 1.57962, -1.83885, -0.0182883, -0.179479, 0.0260834, -0.279186, -0.0351614, -0.146647, 0.133768, -0.161446, 2.71953, 1.32709, 10.8398, 2.61076
8.556, -0.0164179, 0.0347988, -0.0358912, 0.0631449, 36.8563, 302.278, 1.57947, -1.84028, -0.0179835, -0.181616, 0.0277989, -0.279182, -0.0344015, -0.146817, 0.759932, -0.16991, 2.78507, 1.38129, 10.8398, 2.61076
8.557, -0.0166523, 0.0417505, -0.0386794, 0.0718315, 36.8138, 302.215, 1.57935, -1.84155, -0.0173739, -0.188738, 0.0291257, -0.279181, -0.0340262, -0.146988, 0.375303, -0.170492, 2.60482, 1.45848, 10.8398, 2.61076
8.558, -0.0168518, 0.0568266, -0.041443, 0.08516, 36.7714, 302.151, 1.57918, -1.84354, -0.0164595, -0.204051, 0.0309254, -0.279187, -0.0333113, -0.147224, 0.714907, -0.236574, 2.59497, 1.57157, 11.3421, 1.77535
8.559, -0.0177369, 0.0562356, -0.0449371, 0.0906102, 36.729, 302.215, 1.5791, -1.84456, -0.0158499, -0.203695, 0.031733, -0.279193, -0.0335867, -0.147459, -0.275481, -0.234907, 2.2492, 1.61825, 11.3421, 1.77535
8.56, -0.0184959, 0.048877, -0.0483418, 0.0924025, 36.6866, 302.278, 1.57904, -1.84537, -0.0155451, -0.196572, 0.0323566, -0.279203, -0.034041, -0.147695, -0.454282, -0.236366, 2.08381, 1.63493, 11.3421, 1.77535
8.561, -0.0199346, 0.0450795, -0.0524942, 0.0958367, 36.6441, 302.341, 1.57898, -1.84612, -0.0146307, -0.193011, 0.0329043, -0.279215, -0.0345653, -0.147932, -0.524258, -0.236439, 1.92147, 1.6647, 11.3421, 1.77535
8.562, -0.0205925, 0.0412875, -0.0558942, 0.0991204, 36.6017, 302.404, 1.57894, -1.84674, -0.0146307, -0.18945, 0.0333131, -0.279223, -0.0352232, -0.148163, -0.657915, -0.230848, 1.77521, 1.69323, 11.3421, 1.77535
